MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,Target
4,39,1,8014,0,19,133.1,1,37,37,9,9,95.0,0,0,1,0,0,0,50,0,8.9,1.4,3.51,2,2,0,0,0,100,3.51,445.0,0.0,1.4,-38.099999999999994,37.0,9.0,1
2,1,1,9147,1,1,133.1,1,34,34,0,0,131.8,0,0,0,1,0,0,24,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,182.39999999999998,0.32,0.0,-1.299999999999983,34.0,0.0,1
1,1,5,9119,1,1,132.0,1,38,19,5,3,119.1,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-12.900000000000006,28.5,4.0,1
1,17,1,9085,1,1,131.0,1,38,38,191,174,125.4,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,310.0,-4.06,0.0,-5.599999999999994,38.0,182.5,0
1,16,1,9003,1,1,147.0,1,1,37,4,9,140.7,1,0,1,1,0,1,20,0,15.5,2.8,-4.06,1,3,0,0,20,20,-4.06,310.0,-4.06,2.8,-6.300000000000011,19.0,6.5,0
1,43,1,9991,0,1,141.0,1,37,37,9,9,131.9,0,0,0,1,0,0,21,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,197.4,-3.12,-0.0,-9.099999999999994,37.0,9.0,1
1,1,1,9254,1,1,135.0,1,38,37,9,7,139.2,0,0,0,1,1,1,19,0,12.4,0.5,1.79,0,1,0,0,19,0,0.0,235.6,1.79,0.0,4.199999999999989,37.5,8.0,0
1,1,1,9500,1,1,133.0,1,37,37,9,7,121.8,0,0,0,1,1,1,18,0,9.4,-0.8,-3.12,0,1,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,-11.200000000000003,37.0,8.0,0
1,17,1,171,1,1,142.0,1,37,37,9,9,132.9,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,279.4,-1.7,0.0,-9.099999999999994,37.0,9.0,0
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,0,1,1,0,25,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,387.5,-4.06,0.0,0.0,37.0,9.5,1
2,39,1,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,11.1,0.6,2.02,1,1,0,0,0,37,0.0,410.7,0.0,0.0,-3.0,37.0,9.0,1
1,39,1,9500,1,1,133.1,1,37,37,7,7,124.5,0,0,0,0,1,0,38,0,11.1,0.6,2.02,1,1,0,0,0,38,0.0,421.8,0.0,0.0,-8.599999999999994,37.0,7.0,1
2,39,1,9670,1,1,130.0,1,19,38,9,9,162.3,0,0,0,1,1,0,36,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,500.40000000000003,0.79,-0.0,32.30000000000001,28.5,9.0,1
1,1,2,9500,1,1,149.0,1,19,1,9,9,137.8,1,0,0,1,1,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-11.199999999999989,10.0,9.0,0
1,1,1,9670,1,1,130.0,1,1,1,0,0,119.5,0,0,0,0,1,0,19,0,9.4,-0.8,-3.12,1,1,0,0,0,19,-0.0,178.6,-0.0,-0.0,-10.5,1.0,0.0,1
1,39,1,9130,1,1,150.0,1,1,1,4,10,110.0,0,0,1,1,1,0,24,0,9.4,-0.8,-3.12,1,1,0,0,0,24,-3.12,225.60000000000002,-3.12,-0.8,-40.0,1.0,7.0,1
1,1,1,9238,1,1,106.0,1,1,1,3,3,105.0,0,0,0,1,1,0,20,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,222.0,2.02,0.0,-1.0,1.0,3.0,0
1,1,1,171,1,1,162.0,1,37,37,9,9,142.8,1,0,0,1,1,0,21,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,266.7,-1.7,0.0,-19.19999999999999,37.0,9.0,1
2,43,3,9991,0,1,120.0,1,37,37,9,9,128.2,1,0,0,1,1,0,32,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,243.2,0.32,0.0,8.199999999999989,37.0,9.0,1
2,39,1,9991,0,19,133.1,1,38,38,7,8,120.0,0,0,0,1,1,0,39,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,495.29999999999995,-1.7,0.0,-13.099999999999994,38.0,7.5,1
1,7,1,9119,1,3,130.0,1,37,37,9,9,130.0,0,0,0,0,1,0,33,0,12.7,3.7,-1.7,1,1,0,0,0,33,-0.0,419.09999999999997,-0.0,0.0,0.0,37.0,9.0,1
1,17,2,9670,1,1,128.0,1,37,38,5,8,121.7,0,0,0,1,1,1,20,0,9.4,-0.8,-3.12,0,1,0,0,20,0,-0.0,188.0,-3.12,-0.0,-6.299999999999997,37.5,6.5,0
1,1,1,9003,1,1,124.0,1,38,19,9,7,116.0,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,307.8,-0.92,0.0,-8.0,28.5,8.0,0
2,39,1,9991,0,1,133.1,1,37,37,5,8,133.2,0,0,0,0,1,0,43,0,13.9,-0.3,0.79,1,1,0,0,0,43,0.0,597.7,0.0,-0.0,0.09999999999999432,37.0,6.5,1
2,43,1,9991,0,1,114.0,1,37,37,7,8,116.7,0,0,0,1,1,0,49,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,793.8,-0.92,0.0,2.700000000000003,37.0,7.5,1
1,1,2,9773,1,1,140.0,1,38,38,5,7,126.4,1,0,0,1,1,1,18,0,12.7,3.7,-1.7,0,2,0,0,18,0,-0.0,228.6,-1.7,0.0,-13.599999999999994,38.0,6.0,0
1,1,1,9147,1,1,122.0,1,1,19,9,9,120.3,1,0,0,1,1,1,19,0,8.9,1.4,3.51,0,2,0,0,19,0,0.0,169.1,3.51,0.0,-1.7000000000000028,10.0,9.0,1
1,39,1,9070,1,1,140.0,1,37,37,9,10,118.0,0,0,1,1,1,1,45,0,16.2,0.3,-0.92,1,2,0,0,45,45,-0.92,729.0,-0.92,0.3,-22.0,37.0,9.5,1
1,15,1,9670,1,1,160.0,1,37,12,9,9,149.5,1,0,0,0,1,0,19,0,13.9,-0.3,0.79,1,2,0,0,0,19,0.0,264.1,0.0,-0.0,-10.5,24.5,9.0,0
1,44,1,9003,1,39,130.0,1,1,3,9,6,130.0,0,0,0,1,1,1,21,0,13.9,-0.3,0.79,0,1,0,0,21,0,0.0,291.90000000000003,0.79,-0.0,0.0,2.0,7.5,0
1,1,1,9670,1,1,141.0,1,1,1,5,9,126.3,0,0,0,1,1,1,18,0,13.9,-0.3,0.79,0,1,0,0,18,0,0.0,250.20000000000002,0.79,-0.0,-14.700000000000003,1.0,7.0,0
1,17,3,9147,1,1,127.0,1,37,37,5,7,116.2,0,0,0,1,1,0,18,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-10.799999999999997,37.0,6.0,1
1,17,1,9254,1,1,126.0,1,37,37,5,1,126.0,0,0,0,0,1,0,29,0,9.4,-0.8,-3.12,1,1,0,0,0,29,-0.0,272.6,-0.0,-0.0,0.0,37.0,3.0,1
1,1,1,9670,1,1,131.0,1,1,1,4,9,122.3,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,178.6,-3.12,-0.0,-8.700000000000003,1.0,6.5,0
1,44,1,9070,1,39,130.0,1,1,1,9,9,131.8,0,0,0,1,1,1,22,0,12.4,0.5,1.79,0,1,0,0,22,0,0.0,272.8,1.79,0.0,1.8000000000000114,1.0,9.0,0
1,17,6,9500,1,1,140.0,1,1,1,4,3,130.7,1,0,0,1,1,1,18,0,11.1,0.6,2.02,0,2,0,0,18,0,0.0,199.79999999999998,2.02,0.0,-9.300000000000011,1.0,3.5,1
1,1,1,171,1,1,140.0,1,19,19,1,1,129.5,1,0,0,1,1,0,20,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,216.0,1.74,0.0,-10.5,19.0,1.0,1
4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,11.1,0.6,2.02,1,2,0,0,29,29,2.02,321.9,2.02,0.6,-3.0999999999999943,37.0,8.0,1
1,39,1,9670,1,1,120.0,1,11,11,90,4,114.0,1,0,0,1,1,0,29,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,220.39999999999998,0.32,0.0,-6.0,11.0,47.0,1
1,17,1,171,1,1,123.0,1,3,12,2,9,116.4,1,0,1,1,1,0,19,0,10.8,1.4,1.74,1,2,0,0,0,19,1.74,205.20000000000002,1.74,1.4,-6.599999999999994,7.5,5.5,1
1,1,1,9119,1,1,136.0,1,38,38,9,9,121.7,1,0,0,1,1,0,18,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-14.299999999999997,38.0,9.0,1
2,42,1,9254,1,1,136.0,1,2,2,134,112,130.0,1,0,0,1,1,0,22,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,167.2,0.32,0.0,-6.0,2.0,123.0,1
1,43,1,9991,0,1,120.0,1,37,37,9,9,120.0,1,0,1,1,1,0,34,0,10.8,1.4,1.74,1,2,0,0,0,34,1.74,367.20000000000005,1.74,1.4,0.0,37.0,9.0,1
1,43,1,9991,0,4,160.0,1,3,3,2,1,125.0,0,0,0,1,1,0,26,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,361.40000000000003,0.79,-0.0,-35.0,3.0,1.5,0
1,17,1,171,1,1,125.0,1,37,37,7,9,134.1,1,0,0,1,1,0,24,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,266.4,2.02,0.0,9.099999999999994,37.0,8.0,1
1,1,1,9670,1,1,146.0,1,1,1,9,8,149.5,1,0,0,1,1,1,17,0,11.1,0.6,2.02,0,2,0,0,17,0,0.0,188.7,2.02,0.0,3.5,1.0,8.5,0
1,44,1,9003,1,39,140.0,1,19,38,6,7,140.0,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,0.0,28.5,6.5,0
2,39,1,9003,1,1,111.0,1,1,3,4,2,162.4,0,0,1,0,1,0,49,0,8.9,1.4,3.51,2,2,0,0,0,98,3.51,436.1,0.0,1.4,51.400000000000006,2.0,3.0,1
1,43,1,9500,1,1,120.0,1,2,4,4,5,136.6,0,0,0,1,1,0,23,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,319.7,0.79,-0.0,16.599999999999994,3.0,4.5,1
1,18,3,9119,1,1,111.0,1,1,19,9,8,111.0,1,0,0,1,1,0,18,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,0.0,10.0,8.5,1
1,1,3,9670,1,1,106.0,1,3,1,2,3,105.7,1,0,0,1,1,0,19,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,169.1,3.51,0.0,-0.29999999999999716,2.0,2.5,0
1,1,1,9147,1,1,151.0,1,1,38,4,7,137.0,1,0,0,1,1,0,18,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,160.20000000000002,3.51,0.0,-14.0,19.5,5.5,0
2,39,1,9254,1,19,133.1,1,34,34,0,0,120.0,0,0,1,0,1,0,45,0,9.4,-0.8,-3.12,2,2,0,0,0,90,-3.12,423.0,-0.0,-0.8,-13.099999999999994,34.0,0.0,1
1,39,1,9991,0,1,120.0,1,34,34,0,0,120.5,1,0,0,1,1,0,30,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,228.0,0.32,0.0,0.5,34.0,0.0,1
1,51,1,9991,0,39,120.0,1,1,4,4,10,118.1,0,0,0,1,1,0,28,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,249.20000000000002,3.51,0.0,-1.9000000000000057,2.5,7.0,1
1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,508.0,-1.7,0.0,29.0,37.0,9.0,1
1,39,2,9147,1,19,133.1,1,38,19,4,10,116.3,0,0,0,0,1,0,32,0,10.8,1.4,1.74,1,1,0,0,0,32,0.0,345.6,0.0,0.0,-16.799999999999997,28.5,7.0,1
1,17,5,9254,1,1,118.0,1,19,37,5,5,120.5,1,0,0,1,1,0,19,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,144.4,0.32,0.0,2.5,28.0,5.0,1
1,1,1,9070,1,1,139.0,1,1,19,3,9,134.9,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,324.0,-0.92,0.0,-4.099999999999994,10.0,6.0,0
1,17,1,9119,1,1,130.0,1,1,3,4,2,123.0,0,0,0,1,1,0,18,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-7.0,2.0,3.0,1
1,17,1,9670,1,1,132.0,1,38,37,9,9,122.9,0,0,0,0,1,0,20,0,10.8,1.4,1.74,1,1,0,0,0,20,0.0,216.0,0.0,0.0,-9.099999999999994,37.5,9.0,1
1,17,3,9500,1,1,156.0,1,19,37,4,9,132.3,1,0,0,1,1,1,18,0,7.6,2.6,0.32,0,2,0,0,18,0,0.0,136.79999999999998,0.32,0.0,-23.69999999999999,28.0,6.5,0
1,17,4,9500,1,1,143.0,1,19,38,9,6,131.5,1,0,0,1,1,1,18,0,13.9,-0.3,0.79,0,2,0,0,18,0,0.0,250.20000000000002,0.79,-0.0,-11.5,28.5,7.5,0
2,43,1,9130,1,9,133.1,1,34,34,0,0,128.2,0,0,0,1,1,0,28,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,212.79999999999998,0.32,0.0,-4.900000000000006,34.0,0.0,1
1,39,1,9670,1,1,140.0,1,37,37,9,9,148.0,1,0,0,0,1,0,31,0,12.7,3.7,-1.7,1,2,0,0,0,31,-0.0,393.7,-0.0,0.0,8.0,37.0,9.0,1
1,1,1,9500,1,1,127.0,1,2,19,3,9,121.5,0,0,0,1,1,0,23,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,174.79999999999998,0.32,0.0,-5.5,10.5,6.0,0
1,39,1,9238,1,19,133.1,1,37,37,9,9,139.0,0,0,1,0,1,0,33,0,16.2,0.3,-0.92,2,2,0,0,0,66,-0.92,534.6,-0.0,0.3,5.900000000000006,37.0,9.0,1
1,43,1,9147,1,1,120.0,1,37,37,5,3,113.4,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,279.4,-1.7,0.0,-6.599999999999994,37.0,4.0,1
1,44,1,9119,1,39,150.0,1,19,37,9,9,150.0,1,0,1,1,1,0,20,0,12.4,0.5,1.79,1,2,0,0,0,20,1.79,248.0,1.79,0.5,0.0,28.0,9.0,1
1,44,1,9085,1,39,150.0,1,38,38,4,1,150.0,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,324.0,-0.92,0.0,0.0,38.0,2.5,0
1,39,1,9003,1,1,130.0,1,1,1,9,4,140.0,0,0,0,0,1,0,25,0,13.9,-0.3,0.79,1,1,0,0,0,25,0.0,347.5,0.0,-0.0,10.0,1.0,6.5,1
1,1,1,9670,1,1,141.0,1,2,1,2,4,140.7,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,152.0,0.32,0.0,-0.30000000000001137,1.5,3.0,0
1,17,5,9773,1,1,146.0,1,1,37,5,5,146.7,1,0,0,1,1,0,19,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,144.4,0.32,0.0,0.6999999999999886,19.0,5.0,0
1,39,1,9130,1,19,133.1,1,34,34,99,99,96.0,0,0,0,1,1,0,31,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,235.6,0.32,0.0,-37.099999999999994,34.0,99.0,1
1,44,1,9119,1,39,160.0,1,3,38,2,3,160.0,0,0,1,0,1,0,24,0,8.9,1.4,3.51,2,2,0,0,0,48,3.51,213.60000000000002,0.0,1.4,0.0,20.5,2.5,1
1,44,1,9119,1,39,130.0,1,19,3,3,4,130.0,0,0,1,0,1,0,23,0,15.5,2.8,-4.06,2,2,0,0,0,46,-4.06,356.5,-0.0,2.8,0.0,11.0,3.5,1
2,39,1,9991,0,1,160.0,1,1,3,1,2,130.0,0,0,0,0,1,1,26,0,9.4,-0.8,-3.12,1,2,0,0,26,26,-0.0,244.4,-0.0,-0.0,-30.0,2.0,1.5,1
2,43,1,9070,1,2,140.0,1,37,37,6,6,140.0,1,0,0,1,1,0,38,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,615.6,-0.92,0.0,0.0,37.0,6.0,0
1,1,6,9119,1,1,126.0,1,19,19,7,3,116.6,1,0,0,1,1,1,20,0,8.9,1.4,3.51,0,2,0,0,20,0,0.0,178.0,3.51,0.0,-9.400000000000006,19.0,5.0,0
1,17,5,9119,1,1,118.0,1,1,19,9,9,120.5,1,0,0,1,1,0,20,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,248.0,1.79,0.0,2.5,10.0,9.0,0
1,39,1,9085,1,19,133.1,1,3,1,2,5,103.0,0,0,0,1,1,0,25,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,270.0,1.74,0.0,-30.099999999999994,2.0,3.5,1
1,17,2,9070,1,1,121.0,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,169.1,3.51,0.0,-9.099999999999994,10.0,144.0,0
1,17,1,9119,1,1,148.0,1,1,38,4,5,148.7,0,0,0,1,1,0,18,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,160.20000000000002,3.51,0.0,0.6999999999999886,19.5,4.5,0
1,43,1,9991,0,12,133.1,1,12,12,9,9,120.0,0,0,0,1,1,0,28,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,302.40000000000003,1.74,0.0,-13.099999999999994,12.0,9.0,1
1,1,1,9254,1,1,132.0,1,1,38,9,9,120.1,1,0,0,1,1,1,20,0,8.9,1.4,3.51,0,2,0,0,20,0,0.0,178.0,3.51,0.0,-11.900000000000006,19.5,9.0,0
1,1,1,9130,1,1,140.0,1,4,3,3,3,127.8,0,0,0,1,1,0,18,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,199.79999999999998,2.02,0.0,-12.200000000000003,3.5,3.0,0
1,17,3,9147,1,1,112.0,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,-5.599999999999994,1.0,3.0,0
1,42,1,9500,1,1,100.0,1,19,19,9,9,100.0,0,0,1,1,1,0,24,0,12.7,3.7,-1.7,1,1,0,0,0,24,-1.7,304.79999999999995,-1.7,3.7,0.0,19.0,9.0,1
1,17,4,9085,1,1,126.0,1,1,3,5,5,123.9,1,0,0,1,1,0,21,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,226.8,1.74,0.0,-2.0999999999999943,2.0,5.0,1
1,1,1,9670,1,1,150.0,1,3,37,4,7,139.5,0,0,0,1,1,1,20,0,12.7,3.7,-1.7,0,1,0,0,20,0,-0.0,254.0,-1.7,0.0,-10.5,20.0,5.5,0
1,44,1,9003,1,39,150.0,1,19,1,9,8,150.0,1,0,0,1,1,0,21,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,291.90000000000003,0.79,-0.0,0.0,10.0,8.5,0
2,1,1,9556,1,1,144.0,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,10.8,1.4,1.74,1,1,0,0,0,24,1.74,259.20000000000005,1.74,1.4,-4.199999999999989,19.0,168.5,0
1,39,1,9991,0,1,133.1,1,38,37,9,9,154.4,0,0,0,1,1,0,27,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,291.6,1.74,0.0,21.30000000000001,37.5,9.0,1
1,39,1,8014,0,1,133.1,1,3,19,4,7,119.0,0,0,0,1,1,0,39,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,347.1,3.51,0.0,-14.099999999999994,11.0,5.5,0
1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,310.0,1.79,0.0,-37.0,28.0,9.0,1
1,7,1,171,1,3,130.0,1,1,2,9,2,130.0,0,0,0,0,1,0,18,0,9.4,-0.8,-3.12,1,1,0,0,0,18,-0.0,169.20000000000002,-0.0,-0.0,0.0,1.5,5.5,1
1,43,1,9070,1,1,133.0,1,1,2,9,2,128.8,0,0,0,1,1,0,19,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,205.20000000000002,1.74,0.0,-4.199999999999989,1.5,5.5,0
1,18,1,9773,1,1,124.0,1,38,37,9,8,126.8,0,0,0,1,1,1,21,0,13.9,-0.3,0.79,0,1,0,0,21,0,0.0,291.90000000000003,0.79,-0.0,2.799999999999997,37.5,8.5,0
1,7,1,9991,0,40,130.0,1,1,3,4,2,130.0,0,0,0,1,1,0,27,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,240.3,3.51,0.0,0.0,2.0,3.0,1
1,7,1,9670,1,3,110.0,1,27,37,3,3,110.0,1,0,0,1,1,0,27,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,253.8,-3.12,-0.0,0.0,32.0,3.0,1
1,1,3,9773,1,1,127.0,1,19,38,8,3,133.7,1,0,1,1,1,0,18,0,12.7,3.7,-1.7,1,2,0,0,0,18,-1.7,228.6,-1.7,3.7,6.699999999999989,28.5,5.5,1
1,44,1,9003,1,39,140.0,1,19,38,9,10,140.0,0,0,0,1,1,0,19,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,264.1,0.79,-0.0,0.0,28.5,9.5,1
1,16,2,9238,1,1,133.0,1,19,38,4,5,133.7,1,0,0,1,0,0,18,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,194.4,1.74,0.0,0.6999999999999886,28.5,4.5,0
1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0,2,0,0,18,0,0.0,194.4,1.74,0.0,28.0,37.0,6.0,0
1,43,1,9147,1,1,133.1,1,4,19,2,1,128.2,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,216.20000000000002,-3.12,-0.0,-4.900000000000006,11.5,1.5,1
1,18,4,171,1,1,133.0,1,1,4,9,5,129.2,1,0,1,0,1,0,20,0,9.4,-0.8,-3.12,2,3,0,0,0,40,-3.12,188.0,-0.0,-0.8,-3.8000000000000114,2.5,7.0,1
1,17,3,9773,1,1,134.0,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,291.59999999999997,-0.92,0.0,-4.5,1.5,3.0,0
1,1,4,9773,1,1,125.0,1,19,19,9,7,129.6,1,0,0,1,1,0,18,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,4.599999999999994,19.0,8.0,0
1,17,2,9773,1,1,132.0,1,19,1,9,9,141.8,1,0,0,1,1,0,20,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,254.0,-1.7,0.0,9.800000000000011,10.0,9.0,0
1,1,3,9773,1,1,135.0,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,310.0,-4.06,0.0,-5.199999999999989,2.0,3.0,0
1,44,1,9070,1,39,100.0,1,1,1,4,4,106.0,0,0,0,1,1,0,21,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,260.40000000000003,1.79,0.0,6.0,1.0,4.0,1
1,17,1,9119,1,1,125.0,1,19,1,5,4,121.5,1,0,0,1,1,0,20,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,222.0,2.02,0.0,-3.5,10.0,4.5,1
1,17,1,9670,1,1,117.0,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,178.0,3.51,0.0,0.7000000000000028,1.0,4.0,0
1,44,1,9085,1,39,140.0,1,19,37,5,7,140.0,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,0.0,28.0,6.0,1
1,1,1,9119,1,1,132.0,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,210.9,2.02,0.0,1.0999999999999943,6.5,3.0,1
1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,10.8,1.4,1.74,1,1,0,0,0,18,1.74,194.4,1.74,1.4,-12.900000000000006,10.0,4.5,1
1,1,1,9238,1,1,133.0,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,8.9,1.4,3.51,1,2,0,0,0,18,3.51,160.20000000000002,3.51,1.4,-1.6999999999999886,28.5,8.0,1
1,17,5,9773,1,1,143.0,1,1,1,7,7,136.7,1,0,0,1,0,0,18,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,160.20000000000002,3.51,0.0,-6.300000000000011,1.0,7.0,0
1,17,1,9238,1,1,143.0,1,19,37,9,9,126.2,1,0,0,1,0,1,21,0,12.4,0.5,1.79,0,2,0,0,21,0,0.0,260.40000000000003,1.79,0.0,-16.799999999999997,28.0,9.0,0
1,15,1,9085,1,1,133.1,41,37,37,9,9,109.6,0,0,0,1,0,0,18,1,11.1,0.6,2.02,0,0,0,0,0,0,0.0,199.79999999999998,2.02,0.0,-23.5,37.0,9.0,1
1,1,1,9500,1,1,141.0,1,1,19,3,3,131.9,1,0,0,1,0,1,18,0,11.1,0.6,2.02,0,2,0,0,18,0,0.0,199.79999999999998,2.02,0.0,-9.099999999999994,10.0,3.0,0
1,1,2,9238,1,1,140.0,1,19,37,9,9,140.7,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0,2,0,0,18,0,0.0,194.4,1.74,0.0,0.6999999999999886,28.0,9.0,0
1,18,6,8014,0,1,134.0,1,3,19,2,4,120.7,1,0,0,1,0,0,23,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,319.7,0.79,-0.0,-13.299999999999997,11.0,3.0,1
1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,186.9,3.51,0.0,-4.200000000000003,11.0,3.0,0
1,17,1,8014,0,1,119.0,1,34,34,0,0,112.4,1,0,0,1,0,0,26,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,197.6,0.32,0.0,-6.599999999999994,34.0,0.0,1
1,1,1,171,1,1,143.0,1,3,37,9,9,142.7,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,291.59999999999997,-0.92,0.0,-0.30000000000001137,20.0,9.0,1
1,1,1,9670,1,1,123.0,1,19,19,9,8,125.5,0,0,0,0,0,1,19,0,8.9,1.4,3.51,1,2,0,0,19,19,0.0,169.1,0.0,0.0,2.5,19.0,8.5,0
1,1,3,9500,1,1,108.0,1,19,1,9,3,107.8,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,0,2,0,0,20,0,0.0,278.0,0.79,-0.0,-0.20000000000000284,10.0,6.0,0
