test_index,archetype_id,archetype_label,dropout_probability,true_label
4182,0,Low-Risk: Course/Family + Academic Preparation,0.15078510907383033,0
4183,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4184,0,Low-Risk: Course/Family + Academic Preparation,0.006548180288382586,0
4185,0,Low-Risk: Course/Family + Academic Preparation,0.005250772558622452,0
4186,0,Low-Risk: Course/Family + Academic Preparation,0.00987162839448478,0
4187,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4188,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4189,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4190,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4191,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4192,0,Low-Risk: Course/Family + Academic Preparation,0.04002546498233676,0
4193,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4194,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4195,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4196,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4197,0,Low-Risk: Course/Family + Academic Preparation,0.13035182320548222,1
4198,0,Low-Risk: Course/Family + Academic Preparation,0.008515215865360415,0
4199,0,Low-Risk: Course/Family + Academic Preparation,0.5052470241435484,0
4200,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4201,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4202,0,Low-Risk: Course/Family + Academic Preparation,0.059023794976199875,0
4203,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4204,0,Low-Risk: Course/Family + Academic Preparation,0.03563385920181385,0
4205,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
4206,0,Low-Risk: Course/Family + Academic Preparation,0.03542326185403797,0
4207,0,Low-Risk: Course/Family + Academic Preparation,0.044510967292046434,0
4208,0,Low-Risk: Course/Family + Academic Preparation,0.09073457852420878,0
4209,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4210,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4211,0,Low-Risk: Course/Family + Academic Preparation,0.006753058242332435,0
4212,0,Low-Risk: Course/Family + Academic Preparation,0.1630976627784669,0
4213,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
4214,0,Low-Risk: Course/Family + Academic Preparation,0.30394439465404216,0
4215,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4216,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4217,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4218,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4219,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4220,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4221,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4222,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4223,0,Low-Risk: Course/Family + Academic Preparation,0.011992814201054953,0
4224,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4225,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4226,0,Low-Risk: Course/Family + Academic Preparation,0.037136999552235074,0
4227,0,Low-Risk: Course/Family + Academic Preparation,0.9953581792544591,1
4228,0,Low-Risk: Course/Family + Academic Preparation,0.1805560225264334,0
4229,0,Low-Risk: Course/Family + Academic Preparation,0.008680783727698945,0
4230,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4231,1,High-Risk: 2nd-Semester + Financial/Macro,0.9965422886656413,1
4232,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4233,0,Low-Risk: Course/Family + Academic Preparation,0.013449791452314735,0
4234,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4235,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4236,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4237,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4238,0,Low-Risk: Course/Family + Academic Preparation,0.0931712452758337,0
4239,0,Low-Risk: Course/Family + Academic Preparation,0.9965702554871049,1
4240,0,Low-Risk: Course/Family + Academic Preparation,0.899328398777369,1
4241,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4242,0,Low-Risk: Course/Family + Academic Preparation,0.18667129784426137,0
4243,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4244,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4245,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4246,0,Low-Risk: Course/Family + Academic Preparation,0.014039818532719085,0
4247,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4248,0,Low-Risk: Course/Family + Academic Preparation,0.012464862044710529,0
4249,0,Low-Risk: Course/Family + Academic Preparation,0.005407988782647595,0
4250,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4251,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4252,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4253,0,Low-Risk: Course/Family + Academic Preparation,0.04494688591921737,0
4254,0,Low-Risk: Course/Family + Academic Preparation,0.006090377001042299,0
4255,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4256,0,Low-Risk: Course/Family + Academic Preparation,0.009260319862299502,0
4257,0,Low-Risk: Course/Family + Academic Preparation,0.9970850087115664,1
4258,0,Low-Risk: Course/Family + Academic Preparation,0.006548180288382586,0
4259,0,Low-Risk: Course/Family + Academic Preparation,0.013162123725735279,0
4260,0,Low-Risk: Course/Family + Academic Preparation,0.1805560225264334,1
4261,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4262,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4263,0,Low-Risk: Course/Family + Academic Preparation,0.008680783727698945,0
4264,0,Low-Risk: Course/Family + Academic Preparation,0.34160654626546005,1
4265,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4266,3,Low-Risk: Demographics,0.09380574266186763,0
4267,0,Low-Risk: Course/Family + Academic Preparation,0.9964998925057066,1
4268,0,Low-Risk: Course/Family + Academic Preparation,0.006169005301221492,0
4269,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4270,0,Low-Risk: Course/Family + Academic Preparation,0.013469397842808496,0
4271,0,Low-Risk: Course/Family + Academic Preparation,0.035054546348026544,0
4272,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4273,0,Low-Risk: Course/Family + Academic Preparation,0.028858230606475573,0
4274,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4275,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4276,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4277,0,Low-Risk: Course/Family + Academic Preparation,0.3189540679774175,0
4278,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4279,0,Low-Risk: Course/Family + Academic Preparation,0.00593087775929065,0
4280,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4281,0,Low-Risk: Course/Family + Academic Preparation,0.1189106235049186,0
4282,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4283,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4284,0,Low-Risk: Course/Family + Academic Preparation,0.04185391028857427,0
4285,0,Low-Risk: Course/Family + Academic Preparation,0.005824878261130558,0
4286,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4287,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4288,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4289,0,Low-Risk: Course/Family + Academic Preparation,0.9960354249146433,1
4290,0,Low-Risk: Course/Family + Academic Preparation,0.9956971625488202,1
4291,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4292,0,Low-Risk: Course/Family + Academic Preparation,0.00860777377250531,0
4293,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4294,0,Low-Risk: Course/Family + Academic Preparation,0.15949247371506658,0
4295,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4296,0,Low-Risk: Course/Family + Academic Preparation,0.037194064205367215,0
4297,0,Low-Risk: Course/Family + Academic Preparation,0.005407988782647595,0
4298,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4299,1,High-Risk: 2nd-Semester + Financial/Macro,0.9968520336913034,1
4300,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4301,0,Low-Risk: Course/Family + Academic Preparation,0.013623128312106696,0
4302,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
4303,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4304,0,Low-Risk: Course/Family + Academic Preparation,0.04606126041959083,0
4305,0,Low-Risk: Course/Family + Academic Preparation,0.5740452097558434,0
4306,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4307,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4308,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4309,0,Low-Risk: Course/Family + Academic Preparation,0.24706622446182808,0
4310,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4311,0,Low-Risk: Course/Family + Academic Preparation,0.16214356358576001,0
4312,0,Low-Risk: Course/Family + Academic Preparation,0.11352494556336999,0
4313,0,Low-Risk: Course/Family + Academic Preparation,0.9836722259795111,1
4314,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4315,0,Low-Risk: Course/Family + Academic Preparation,0.016228044317960728,0
4316,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4317,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4318,0,Low-Risk: Course/Family + Academic Preparation,0.9971445768503271,1
4319,0,Low-Risk: Course/Family + Academic Preparation,0.9971987629133389,1
4320,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4321,2,High-Risk: 2nd-Semester + 1st-Semester,0.8412640261936772,1
4322,0,Low-Risk: Course/Family + Academic Preparation,0.05758214599824587,0
4323,0,Low-Risk: Course/Family + Academic Preparation,0.36416616156150283,0
4324,0,Low-Risk: Course/Family + Academic Preparation,0.03143884681293855,0
4325,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4326,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4327,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
4328,0,Low-Risk: Course/Family + Academic Preparation,0.9960354249146433,1
4329,2,High-Risk: 2nd-Semester + 1st-Semester,0.9971987629133389,1
4330,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4331,0,Low-Risk: Course/Family + Academic Preparation,0.006632101989489901,0
4332,1,High-Risk: 2nd-Semester + Financial/Macro,0.996868421283621,1
4333,0,Low-Risk: Course/Family + Academic Preparation,0.006090377001042299,0
4334,0,Low-Risk: Course/Family + Academic Preparation,0.03595010218481059,0
4335,0,Low-Risk: Course/Family + Academic Preparation,0.03475647665515588,0
4336,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4337,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4338,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4339,0,Low-Risk: Course/Family + Academic Preparation,0.08003805513564904,0
4340,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4341,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4342,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4343,0,Low-Risk: Course/Family + Academic Preparation,0.22796129382958272,0
4344,0,Low-Risk: Course/Family + Academic Preparation,0.14578226999391186,0
4345,0,Low-Risk: Course/Family + Academic Preparation,0.08714249168699853,0
4346,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4347,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4348,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4349,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4350,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4351,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4352,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4353,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4354,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4355,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4356,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4357,0,Low-Risk: Course/Family + Academic Preparation,0.24384907432240285,0
4358,0,Low-Risk: Course/Family + Academic Preparation,0.035234415471168554,0
4359,0,Low-Risk: Course/Family + Academic Preparation,0.029380875953335873,0
4360,0,Low-Risk: Course/Family + Academic Preparation,0.027351466046661995,0
4361,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4362,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4363,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4364,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4365,0,Low-Risk: Course/Family + Academic Preparation,0.05033350115772601,0
4366,0,Low-Risk: Course/Family + Academic Preparation,0.008466882303386119,0
4367,0,Low-Risk: Course/Family + Academic Preparation,0.036265054743584095,0
4368,0,Low-Risk: Course/Family + Academic Preparation,0.05152561822612212,0
4369,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
4370,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4371,0,Low-Risk: Course/Family + Academic Preparation,0.9942125728160636,1
4372,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4373,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4374,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4375,0,Low-Risk: Course/Family + Academic Preparation,0.48846222177232557,1
4376,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
4377,0,Low-Risk: Course/Family + Academic Preparation,0.9971445768503271,1
4378,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4379,0,Low-Risk: Course/Family + Academic Preparation,0.08654875966590733,0
4380,0,Low-Risk: Course/Family + Academic Preparation,0.5740452097558434,0
4381,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4382,1,High-Risk: 2nd-Semester + Financial/Macro,0.9953878883985142,1
4383,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4384,0,Low-Risk: Course/Family + Academic Preparation,0.9965702554871049,1
4385,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4386,0,Low-Risk: Course/Family + Academic Preparation,0.9957296612951472,1
4387,0,Low-Risk: Course/Family + Academic Preparation,0.006169005301221492,0
4388,0,Low-Risk: Course/Family + Academic Preparation,0.04969973438044494,0
4389,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4390,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4391,0,Low-Risk: Course/Family + Academic Preparation,0.0062252296765404475,0
4392,0,Low-Risk: Course/Family + Academic Preparation,0.34134103813888494,0
4393,0,Low-Risk: Course/Family + Academic Preparation,0.013433076309664184,0
4394,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4395,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4396,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
4397,0,Low-Risk: Course/Family + Academic Preparation,0.1645172897625435,1
4398,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4399,1,High-Risk: 2nd-Semester + Financial/Macro,0.9965422886656413,1
4400,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4401,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4402,0,Low-Risk: Course/Family + Academic Preparation,0.0982815996520895,0
4403,0,Low-Risk: Course/Family + Academic Preparation,0.04245470658459682,0
4404,0,Low-Risk: Course/Family + Academic Preparation,0.013270230679745608,0
4405,0,Low-Risk: Course/Family + Academic Preparation,0.10131304580770173,0
4406,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
4407,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4408,0,Low-Risk: Course/Family + Academic Preparation,0.012899094614244632,0
4409,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
4410,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4411,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
4412,0,Low-Risk: Course/Family + Academic Preparation,0.059449404885034786,1
4413,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4414,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4415,0,Low-Risk: Course/Family + Academic Preparation,0.10597157969944193,1
4416,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4417,0,Low-Risk: Course/Family + Academic Preparation,0.9958886297671575,1
4418,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4419,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4420,0,Low-Risk: Course/Family + Academic Preparation,0.9444254415564651,1
4421,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4422,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4423,0,Low-Risk: Course/Family + Academic Preparation,0.08438623834144267,0
4424,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4425,1,High-Risk: 2nd-Semester + Financial/Macro,0.996868421283621,1
4426,0,Low-Risk: Course/Family + Academic Preparation,0.3346741313552498,1
4427,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4428,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4429,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4430,0,Low-Risk: Course/Family + Academic Preparation,0.03341057678740197,0
4431,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4432,0,Low-Risk: Course/Family + Academic Preparation,0.013496280359116113,0
4433,0,Low-Risk: Course/Family + Academic Preparation,0.11369317623891072,0
4434,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4435,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4436,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4437,0,Low-Risk: Course/Family + Academic Preparation,0.33855304938422076,1
4438,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4439,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4440,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4441,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4442,0,Low-Risk: Course/Family + Academic Preparation,0.9950249485650224,1
4443,0,Low-Risk: Course/Family + Academic Preparation,0.039028601374241245,0
4444,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4445,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4446,0,Low-Risk: Course/Family + Academic Preparation,0.9970949988179663,1
4447,0,Low-Risk: Course/Family + Academic Preparation,0.5647715076727166,0
4448,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4449,0,Low-Risk: Course/Family + Academic Preparation,0.006169005301221492,0
4450,0,Low-Risk: Course/Family + Academic Preparation,0.005824878261130558,0
4451,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4452,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
4453,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4454,0,Low-Risk: Course/Family + Academic Preparation,0.12490361889283672,1
4455,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4456,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4457,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4458,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4459,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4460,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4461,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4462,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4463,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4464,0,Low-Risk: Course/Family + Academic Preparation,0.007448669011930609,0
4465,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4466,0,Low-Risk: Course/Family + Academic Preparation,0.032316673351754914,0
4467,0,Low-Risk: Course/Family + Academic Preparation,0.0062252296765404475,0
4468,0,Low-Risk: Course/Family + Academic Preparation,0.06779038835397533,0
4469,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4470,0,Low-Risk: Course/Family + Academic Preparation,0.265794318204485,0
4471,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4472,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4473,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
4474,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4475,0,Low-Risk: Course/Family + Academic Preparation,0.1288511770618843,0
4476,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4477,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4478,0,Low-Risk: Course/Family + Academic Preparation,0.009113210577974101,0
4479,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4480,0,Low-Risk: Course/Family + Academic Preparation,0.013374587020629335,0
4481,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4482,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4483,0,Low-Risk: Course/Family + Academic Preparation,0.005824878261130558,0
4484,0,Low-Risk: Course/Family + Academic Preparation,0.06413489447258522,1
4485,0,Low-Risk: Course/Family + Academic Preparation,0.05156367071667519,0
4486,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4487,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4488,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4489,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4490,0,Low-Risk: Course/Family + Academic Preparation,0.13800424908121048,0
4491,0,Low-Risk: Course/Family + Academic Preparation,0.43986199811122456,0
4492,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4493,0,Low-Risk: Course/Family + Academic Preparation,0.19735056995197015,1
4494,0,Low-Risk: Course/Family + Academic Preparation,0.9953536392845426,1
4495,0,Low-Risk: Course/Family + Academic Preparation,0.48500692304983073,1
4496,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4497,0,Low-Risk: Course/Family + Academic Preparation,0.012480650770204684,0
4498,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4499,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4500,0,Low-Risk: Course/Family + Academic Preparation,0.302605368395136,0
4501,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4502,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4503,0,Low-Risk: Course/Family + Academic Preparation,0.009390703807986069,0
4504,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4505,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4506,0,Low-Risk: Course/Family + Academic Preparation,0.20243898852360967,0
4507,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4508,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4509,3,Low-Risk: Demographics,0.20243898852360967,0
4510,0,Low-Risk: Course/Family + Academic Preparation,0.008602573518714449,0
4511,0,Low-Risk: Course/Family + Academic Preparation,0.02684201289715124,0
4512,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4513,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971445768503271,1
4514,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4515,0,Low-Risk: Course/Family + Academic Preparation,0.1805560225264334,0
4516,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4517,1,High-Risk: 2nd-Semester + Financial/Macro,0.9968471129948177,1
4518,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4519,0,Low-Risk: Course/Family + Academic Preparation,0.03427894785940332,0
4520,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4521,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4522,0,Low-Risk: Course/Family + Academic Preparation,0.13954238821537016,0
4523,0,Low-Risk: Course/Family + Academic Preparation,0.005824878261130558,0
4524,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
4525,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4526,0,Low-Risk: Course/Family + Academic Preparation,0.05152561822612212,0
4527,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4528,0,Low-Risk: Course/Family + Academic Preparation,0.03746215923878089,0
4529,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4530,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4531,0,Low-Risk: Course/Family + Academic Preparation,0.03175193547374109,0
4532,0,Low-Risk: Course/Family + Academic Preparation,0.34134103813888494,0
4533,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4534,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
4535,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4536,0,Low-Risk: Course/Family + Academic Preparation,0.1288511770618843,0
4537,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
4538,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4539,0,Low-Risk: Course/Family + Academic Preparation,0.8786330028335262,1
4540,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
4541,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4542,0,Low-Risk: Course/Family + Academic Preparation,0.026217959301942137,0
4543,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4544,0,Low-Risk: Course/Family + Academic Preparation,0.04661735712798461,0
4545,0,Low-Risk: Course/Family + Academic Preparation,0.005581101693660183,0
4546,0,Low-Risk: Course/Family + Academic Preparation,0.9797362205143848,1
4547,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4548,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
4549,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971445768503271,1
